,LastName,Week,Stage,Historical_Cumulative,WeeklyGoal,Current_Cumulative,GoalVariance
1064,BeugelinkTNUB,25,Inq,102.66666666666667,145.1346153846154,,
1065,BeugelinkTNUB,26,Inq,106.66666666666667,150.83333333333334,,
1066,BeugelinkTNUB,27,Inq,109.0,154.86538461538464,,
1067,BeugelinkTNUB,28,Inq,112.66666666666667,160.23076923076923,,
1068,BeugelinkTNUB,29,Inq,116.0,165.26282051282053,,
1069,BeugelinkTNUB,30,Inq,117.0,167.96153846153845,,
1070,BeugelinkTNUB,31,Inq,123.0,175.6602564102564,,
1071,BeugelinkTNUB,32,Inq,124.66666666666667,179.02564102564105,,
1072,BeugelinkTNUB,33,Inq,127.0,183.05769230769232,,
1073,BeugelinkTNUB,34,Inq,128.66666666666666,186.4230769230769,,
1074,BeugelinkTNUB,35,Inq,131.0,190.4551282051282,,
1075,BeugelinkTNUB,36,Inq,131.66666666666666,192.82051282051282,,
1076,BeugelinkTNUB,37,Inq,134.0,196.8525641025641,,
1077,BeugelinkTNUB,38,Inq,136.33333333333334,200.88461538461542,,
1078,BeugelinkTNUB,39,Inq,138.0,204.25,,
1079,BeugelinkTNUB,40,Inq,139.0,206.94871794871796,,
1080,BeugelinkTNUB,41,Inq,140.0,209.6474358974359,,
1081,BeugelinkTNUB,42,Inq,143.0,214.34615384615387,,
1082,BeugelinkTNUB,43,Inq,143.33333333333334,216.37820512820514,,
1083,BeugelinkTNUB,44,Inq,144.66666666666666,219.4102564102564,,
1084,BeugelinkTNUB,45,Inq,146.33333333333334,222.77564102564105,,
1085,BeugelinkTNUB,46,Inq,147.0,225.14102564102564,,
1086,BeugelinkTNUB,47,Inq,148.66666666666666,228.50641025641025,,
1087,BeugelinkTNUB,48,Inq,150.0,231.53846153846155,,
1088,BeugelinkTNUB,49,Inq,151.0,234.2371794871795,,
1089,BeugelinkTNUB,50,Inq,151.0,235.93589743589746,,
1090,BeugelinkTNUB,51,Inq,151.33333333333334,237.96794871794873,,
1091,BeugelinkTNUB,52,Inq,151.66666666666666,240.0,,
1092,BeugelinkTNUB,1,Pay,0.0,0.07051282051282054,,
1093,BeugelinkTNUB,2,Pay,0.0,0.14102564102564108,,
1094,BeugelinkTNUB,3,Pay,0.0,0.21153846153846162,,
1095,BeugelinkTNUB,4,Pay,0.0,0.28205128205128216,,
1096,BeugelinkTNUB,5,Pay,0.0,0.3525641025641027,,
1097,BeugelinkTNUB,6,Pay,0.0,0.42307692307692324,,
1098,BeugelinkTNUB,7,Pay,0.0,0.4935897435897437,,
1099,BeugelinkTNUB,8,Pay,0.0,0.5641025641025643,,
1100,BeugelinkTNUB,9,Pay,0.0,0.6346153846153849,,
1101,BeugelinkTNUB,10,Pay,0.0,0.7051282051282054,,
1102,BeugelinkTNUB,11,Pay,0.0,0.7756410256410258,,
1103,BeugelinkTNUB,12,Pay,0.0,0.8461538461538465,,
1104,BeugelinkTNUB,13,Pay,0.0,0.9166666666666671,,
1105,BeugelinkTNUB,14,Pay,0.0,0.9871794871794874,,
1106,BeugelinkTNUB,15,Pay,0.0,1.057692307692308,,
1107,BeugelinkTNUB,16,Pay,0.0,1.1282051282051286,,
1108,BeugelinkTNUB,17,Pay,0.0,1.1987179487179491,,
1109,BeugelinkTNUB,18,Pay,0.0,1.2692307692307698,,
1110,BeugelinkTNUB,19,Pay,0.0,1.33974358974359,,
1111,BeugelinkTNUB,20,Pay,0.0,1.4102564102564108,,
1112,BeugelinkTNUB,21,Pay,0.0,1.4807692307692313,,
1113,BeugelinkTNUB,22,Pay,0.0,1.5512820512820515,,
1114,BeugelinkTNUB,23,Pay,0.0,1.6217948717948723,,
1115,BeugelinkTNUB,24,Pay,0.0,1.692307692307693,,
1116,BeugelinkTNUB,25,Pay,0.0,1.7628205128205134,,
1117,BeugelinkTNUB,26,Pay,0.0,1.8333333333333341,,
1118,BeugelinkTNUB,27,Pay,0.0,1.9038461538461544,,
1119,BeugelinkTNUB,28,Pay,0.0,1.974358974358975,,
1120,BeugelinkTNUB,29,Pay,0.0,2.0448717948717956,,
1121,BeugelinkTNUB,30,Pay,0.0,2.115384615384616,,
1122,BeugelinkTNUB,31,Pay,0.0,2.1858974358974366,,
1123,BeugelinkTNUB,32,Pay,0.0,2.2564102564102573,,
1124,BeugelinkTNUB,33,Pay,0.0,2.3269230769230775,,
1125,BeugelinkTNUB,34,Pay,0.0,2.3974358974358982,,
1126,BeugelinkTNUB,35,Pay,0.0,2.4679487179487185,,
1127,BeugelinkTNUB,36,Pay,0.0,2.5384615384615397,,
1128,BeugelinkTNUB,37,Pay,0.0,2.60897435897436,,
1129,BeugelinkTNUB,38,Pay,0.0,2.67948717948718,,
1130,BeugelinkTNUB,39,Pay,0.0,2.750000000000001,,
1131,BeugelinkTNUB,40,Pay,0.0,2.8205128205128216,,
1132,BeugelinkTNUB,41,Pay,0.0,2.891025641025642,,
1133,BeugelinkTNUB,42,Pay,0.0,2.9615384615384626,,
1134,BeugelinkTNUB,43,Pay,0.0,3.032051282051283,,
1135,BeugelinkTNUB,44,Pay,0.0,3.102564102564103,,
1136,BeugelinkTNUB,45,Pay,4.333333333333333,7.506410256410257,,
1137,BeugelinkTNUB,46,Pay,11.333333333333334,14.576923076923078,,
1138,BeugelinkTNUB,47,Pay,13.666666666666666,16.98076923076923,,
1139,BeugelinkTNUB,48,Pay,13.666666666666666,17.05128205128205,,
1140,BeugelinkTNUB,49,Pay,15.333333333333334,18.78846153846154,,
1141,BeugelinkTNUB,50,Pay,16.333333333333332,19.858974358974358,,
1142,BeugelinkTNUB,51,Pay,17.666666666666668,21.262820512820515,,
1143,BeugelinkTNUB,52,Pay,18.333333333333332,22.0,,
1144,BeugelinkTNUB,1,Pre,0.0,0.08974358974358977,,
1145,BeugelinkTNUB,2,Pre,0.0,0.17948717948717954,,
1146,BeugelinkTNUB,3,Pre,0.0,0.2692307692307693,,
1147,BeugelinkTNUB,4,Pre,0.0,0.3589743589743591,,
1148,BeugelinkTNUB,5,Pre,0.0,0.44871794871794884,,
1149,BeugelinkTNUB,6,Pre,0.0,0.5384615384615385,,
1150,BeugelinkTNUB,7,Pre,0.0,0.6282051282051283,,
1151,BeugelinkTNUB,8,Pre,0.0,0.7179487179487182,,
1152,BeugelinkTNUB,9,Pre,0.0,0.8076923076923079,,
1153,BeugelinkTNUB,10,Pre,0.0,0.8974358974358977,,
1154,BeugelinkTNUB,11,Pre,0.0,0.9871794871794873,,
1155,BeugelinkTNUB,12,Pre,0.0,1.076923076923077,,
1156,BeugelinkTNUB,13,Pre,0.0,1.166666666666667,,
1157,BeugelinkTNUB,14,Pre,0.0,1.2564102564102566,,
1158,BeugelinkTNUB,15,Pre,0.0,1.3461538461538465,,
1159,BeugelinkTNUB,16,Pre,0.0,1.4358974358974363,,
1160,BeugelinkTNUB,17,Pre,0.0,1.525641025641026,,
1161,BeugelinkTNUB,18,Pre,0.0,1.6153846153846159,,
1162,BeugelinkTNUB,19,Pre,0.0,1.7051282051282055,,
1163,BeugelinkTNUB,20,Pre,0.0,1.7948717948717954,,
1164,BeugelinkTNUB,21,Pre,0.0,1.8846153846153852,,
1165,BeugelinkTNUB,22,Pre,0.0,1.9743589743589747,,
1166,BeugelinkTNUB,23,Pre,0.0,2.0641025641025648,,
1167,BeugelinkTNUB,24,Pre,0.0,2.153846153846154,,
1168,BeugelinkTNUB,25,Pre,0.0,2.243589743589744,,
1169,BeugelinkTNUB,26,Pre,0.0,2.333333333333334,,
1170,BeugelinkTNUB,27,Pre,0.0,2.423076923076924,,
1171,BeugelinkTNUB,28,Pre,0.0,2.512820512820513,,
1172,BeugelinkTNUB,29,Pre,0.3333333333333333,2.9358974358974366,,
1173,BeugelinkTNUB,30,Pre,0.3333333333333333,3.0256410256410264,,
1174,BeugelinkTNUB,31,Pre,0.3333333333333333,3.1153846153846163,,
1175,BeugelinkTNUB,32,Pre,1.3333333333333333,4.205128205128206,,
1176,BeugelinkTNUB,33,Pre,2.6666666666666665,5.628205128205129,,
1177,BeugelinkTNUB,34,Pre,6.666666666666667,9.717948717948719,,
1178,BeugelinkTNUB,35,Pre,8.333333333333334,11.474358974358976,,
1179,BeugelinkTNUB,36,Pre,9.666666666666666,12.897435897435898,,
1180,BeugelinkTNUB,37,Pre,10.666666666666666,13.987179487179487,,
1181,BeugelinkTNUB,38,Pre,10.666666666666666,14.076923076923077,,
1182,BeugelinkTNUB,39,Pre,11.0,14.5,,
1183,BeugelinkTNUB,40,Pre,12.0,15.589743589743591,,
1184,BeugelinkTNUB,41,Pre,12.333333333333334,16.012820512820515,,
1185,BeugelinkTNUB,42,Pre,14.333333333333334,18.102564102564106,,
1186,BeugelinkTNUB,43,Pre,15.333333333333334,19.192307692307693,,
1187,BeugelinkTNUB,44,Pre,15.333333333333334,19.282051282051285,,
1188,BeugelinkTNUB,45,Pre,16.333333333333332,20.371794871794872,,
1189,BeugelinkTNUB,46,Pre,16.333333333333332,20.46153846153846,,
1190,BeugelinkTNUB,47,Pre,17.0,21.21794871794872,,
1191,BeugelinkTNUB,48,Pre,17.666666666666668,21.974358974358978,,
1192,BeugelinkTNUB,49,Pre,18.333333333333332,22.73076923076923,,
1193,BeugelinkTNUB,50,Pre,19.666666666666668,24.153846153846157,,
1194,BeugelinkTNUB,51,Pre,20.0,24.57692307692308,,
1195,BeugelinkTNUB,52,Pre,20.333333333333332,25.0,,
1196,BeugelinkTNUB,1,Sub,19.666666666666668,19.923076923076923,,
1197,BeugelinkTNUB,2,Sub,20.0,20.51282051282051,,
1198,BeugelinkTNUB,3,Sub,21.0,21.76923076923077,,
1199,BeugelinkTNUB,4,Sub,22.0,23.025641025641026,,
1200,BeugelinkTNUB,5,Sub,23.666666666666668,24.94871794871795,,
1201,BeugelinkTNUB,6,Sub,24.333333333333332,25.87179487179487,,
1202,BeugelinkTNUB,7,Sub,25.333333333333332,27.128205128205128,,
1203,BeugelinkTNUB,8,Sub,26.666666666666668,28.71794871794872,,
1204,BeugelinkTNUB,9,Sub,29.333333333333332,31.64102564102564,,
1205,BeugelinkTNUB,10,Sub,32.333333333333336,34.8974358974359,,
1206,BeugelinkTNUB,11,Sub,33.0,35.82051282051282,,
1207,BeugelinkTNUB,12,Sub,34.333333333333336,37.41025641025641,,
1208,BeugelinkTNUB,13,Sub,35.0,38.33333333333333,,
1209,BeugelinkTNUB,14,Sub,36.0,39.58974358974359,,
1210,BeugelinkTNUB,15,Sub,38.0,41.84615384615385,,
1211,BeugelinkTNUB,16,Sub,40.333333333333336,44.43589743589744,,
1212,BeugelinkTNUB,17,Sub,42.0,46.35897435897436,,
1213,BeugelinkTNUB,18,Sub,44.0,48.61538461538461,,
1214,BeugelinkTNUB,19,Sub,46.0,50.87179487179487,,
1215,BeugelinkTNUB,20,Sub,47.666666666666664,52.79487179487179,,
1216,BeugelinkTNUB,21,Sub,49.0,54.38461538461538,,
1217,BeugelinkTNUB,22,Sub,50.0,55.64102564102564,,
1218,BeugelinkTNUB,23,Sub,54.666666666666664,60.56410256410256,,
1219,BeugelinkTNUB,24,Sub,56.333333333333336,62.48717948717949,,
1220,BeugelinkTNUB,25,Sub,58.0,64.41025641025641,,
1221,BeugelinkTNUB,26,Sub,60.666666666666664,67.33333333333333,,
1222,BeugelinkTNUB,27,Sub,62.0,68.92307692307692,,
1223,BeugelinkTNUB,28,Sub,65.33333333333333,72.51282051282051,,
1224,BeugelinkTNUB,29,Sub,67.0,74.43589743589743,,
1225,BeugelinkTNUB,30,Sub,67.66666666666667,75.35897435897436,,
1226,BeugelinkTNUB,31,Sub,69.0,76.94871794871794,,
1227,BeugelinkTNUB,32,Sub,71.0,79.2051282051282,,
1228,BeugelinkTNUB,33,Sub,72.33333333333333,80.79487179487178,,
1229,BeugelinkTNUB,34,Sub,73.66666666666667,82.38461538461539,,
1230,BeugelinkTNUB,35,Sub,75.0,83.97435897435898,,
1231,BeugelinkTNUB,36,Sub,75.66666666666667,84.8974358974359,,
1232,BeugelinkTNUB,37,Sub,76.66666666666667,86.15384615384616,,
1233,BeugelinkTNUB,38,Sub,79.33333333333333,89.07692307692307,,
1234,BeugelinkTNUB,39,Sub,80.0,90.0,,
1235,BeugelinkTNUB,40,Sub,80.33333333333333,90.58974358974358,,
1236,BeugelinkTNUB,41,Sub,81.33333333333333,91.84615384615384,,
1237,BeugelinkTNUB,42,Sub,83.33333333333333,94.10256410256409,,
1238,BeugelinkTNUB,43,Sub,83.33333333333333,94.35897435897435,,
1239,BeugelinkTNUB,44,Sub,84.0,95.28205128205128,,
1240,BeugelinkTNUB,45,Sub,85.66666666666667,97.2051282051282,,
1241,BeugelinkTNUB,46,Sub,86.0,97.7948717948718,,
1242,BeugelinkTNUB,47,Sub,87.0,99.05128205128204,,
1243,BeugelinkTNUB,48,Sub,88.33333333333333,100.64102564102564,,
1244,BeugelinkTNUB,49,Sub,89.33333333333333,101.89743589743588,,
1245,BeugelinkTNUB,50,Sub,90.0,102.82051282051282,,
1246,BeugelinkTNUB,51,Sub,90.33333333333333,103.41025641025641,,
1247,BeugelinkTNUB,52,Sub,90.66666666666667,104.0,,
1248,BrownH,1,Act,0.0,0.1474358974358974,0.0,-0.1474358974358974
1249,BrownH,2,Act,0.0,0.2948717948717948,0.0,-0.2948717948717948
1250,BrownH,3,Act,0.0,0.4423076923076923,0.0,-0.4423076923076923
1251,BrownH,4,Act,0.0,0.5897435897435896,0.0,-0.5897435897435896
1252,BrownH,5,Act,0.0,0.7371794871794871,0.0,-0.7371794871794871
1253,BrownH,6,Act,0.0,0.8846153846153846,0.0,-0.8846153846153846
1254,BrownH,7,Act,0.0,1.032051282051282,0.0,-1.032051282051282
1255,BrownH,8,Act,0.0,1.1794871794871793,0.0,-1.1794871794871793
1256,BrownH,9,Act,0.0,1.3269230769230769,0.0,-1.3269230769230769
1257,BrownH,10,Act,0.0,1.4743589743589742,0.0,-1.4743589743589742
1258,BrownH,11,Act,0.0,1.6217948717948718,0.0,-1.6217948717948718
1259,BrownH,12,Act,0.0,1.7692307692307692,0.0,-1.7692307692307692
1260,BrownH,13,Act,0.0,1.9166666666666665,0.0,-1.9166666666666665
1261,BrownH,14,Act,0.0,2.064102564102564,0.0,-2.064102564102564
1262,BrownH,15,Act,0.0,2.2115384615384612,0.0,-2.2115384615384612
1263,BrownH,16,Act,0.0,2.3589743589743586,0.0,-2.3589743589743586
1264,BrownH,17,Act,0.0,2.506410256410256,0.0,-2.506410256410256
1265,BrownH,18,Act,0.0,2.6538461538461537,0.0,-2.6538461538461537
1266,BrownH,19,Act,0.0,2.801282051282051,0.0,-2.801282051282051
1267,BrownH,20,Act,0.0,2.9487179487179485,0.0,-2.9487179487179485
1268,BrownH,21,Act,0.0,3.0961538461538463,0.0,-3.0961538461538463
1269,BrownH,22,Act,0.0,3.2435897435897436,0.0,-3.2435897435897436
1270,BrownH,23,Act,0.0,3.3910256410256405,0.0,-3.3910256410256405
1271,BrownH,24,Act,0.0,3.5384615384615383,0.0,-3.5384615384615383
1272,BrownH,25,Act,0.0,3.6858974358974357,0.0,-3.6858974358974357
1273,BrownH,26,Act,0.0,3.833333333333333,0.0,-3.833333333333333
1274,BrownH,27,Act,0.0,3.9807692307692304,0.0,-3.9807692307692304
1275,BrownH,28,Act,0.0,4.128205128205128,0.0,-4.128205128205128
1276,BrownH,29,Act,0.0,4.2756410256410255,0.0,-4.2756410256410255
1277,BrownH,30,Act,0.0,4.4230769230769225,0.0,-4.4230769230769225
1278,BrownH,31,Act,0.0,4.57051282051282,0.0,-4.57051282051282
1279,BrownH,32,Act,0.0,4.717948717948717,0.0,-4.717948717948717
1280,BrownH,33,Act,0.0,4.865384615384615,0.0,-4.865384615384615
1281,BrownH,34,Act,0.0,5.012820512820512,0.0,-5.012820512820512
1282,BrownH,35,Act,0.0,5.16025641025641,0.0,-5.16025641025641
1283,BrownH,36,Act,0.0,5.3076923076923075,0.0,-5.3076923076923075
1284,BrownH,37,Act,0.0,5.455128205128204,0.0,-5.455128205128204
1285,BrownH,38,Act,0.0,5.602564102564102,0.0,-5.602564102564102
1286,BrownH,39,Act,0.0,5.75,0.0,-5.75
1287,BrownH,40,Act,0.0,5.897435897435897,0.0,-5.897435897435897
1288,BrownH,41,Act,0.0,6.044871794871795,0.0,-6.044871794871795
1289,BrownH,42,Act,0.0,6.1923076923076925,0.0,-6.1923076923076925
1290,BrownH,43,Act,0.3333333333333333,6.6730769230769225,0.0,-6.6730769230769225
1291,BrownH,44,Act,1.6666666666666667,8.153846153846153,0.0,-8.153846153846153
1292,BrownH,45,Act,5.0,11.634615384615385,0.0,-11.634615384615385
1293,BrownH,46,Act,11.333333333333334,18.115384615384613,10.0,-8.115384615384613
1294,BrownH,47,Act,14.333333333333334,21.26282051282051,15.0,-6.262820512820511
1295,BrownH,48,Act,14.333333333333334,21.41025641025641,16.0,-5.410256410256409
1296,BrownH,49,Act,14.333333333333334,21.557692307692307,16.0,-5.557692307692307
1297,BrownH,50,Act,14.666666666666666,22.038461538461537,16.0,-6.0384615384615365
1298,BrownH,51,Act,14.666666666666666,22.185897435897434,16.0,-6.185897435897434
1299,BrownH,52,Act,15.333333333333334,23.0,16.0,-7.0
1300,BrownH,1,Adm,0.6666666666666666,0.8717948717948718,1.0,0.1282051282051282
1301,BrownH,2,Adm,0.6666666666666666,1.0769230769230769,1.0,-0.07692307692307687
1302,BrownH,3,Adm,0.6666666666666666,1.282051282051282,1.0,-0.28205128205128194
1303,BrownH,4,Adm,1.3333333333333333,2.1538461538461537,2.0,-0.15384615384615374
1304,BrownH,5,Adm,1.3333333333333333,2.358974358974359,2.0,-0.35897435897435903
1305,BrownH,6,Adm,2.0,3.230769230769231,2.0,-1.2307692307692308
1306,BrownH,7,Adm,2.6666666666666665,4.102564102564102,2.0,-2.102564102564102
1307,BrownH,8,Adm,3.3333333333333335,4.9743589743589745,3.0,-1.9743589743589745
1308,BrownH,9,Adm,3.3333333333333335,5.17948717948718,3.0,-2.1794871794871797
1309,BrownH,10,Adm,4.0,6.051282051282051,3.0,-3.051282051282051
1310,BrownH,11,Adm,4.666666666666667,6.923076923076923,4.0,-2.9230769230769234
1311,BrownH,12,Adm,5.666666666666667,8.128205128205128,4.0,-4.128205128205128
1312,BrownH,13,Adm,6.333333333333333,9.0,4.0,-5.0
1313,BrownH,14,Adm,6.333333333333333,9.205128205128204,4.0,-5.205128205128204
1314,BrownH,15,Adm,6.333333333333333,9.41025641025641,6.0,-3.4102564102564106
1315,BrownH,16,Adm,7.666666666666667,10.948717948717949,7.0,-3.948717948717949
1316,BrownH,17,Adm,8.0,11.487179487179487,7.0,-4.487179487179487
1317,BrownH,18,Adm,8.666666666666666,12.35897435897436,8.0,-4.3589743589743595
1318,BrownH,19,Adm,9.666666666666666,13.564102564102564,8.0,-5.564102564102564
1319,BrownH,20,Adm,10.666666666666666,14.76923076923077,10.0,-4.76923076923077
1320,BrownH,21,Adm,11.333333333333334,15.641025641025642,11.0,-4.641025641025642
1321,BrownH,22,Adm,12.666666666666666,17.17948717948718,14.0,-3.179487179487179
1322,BrownH,23,Adm,14.666666666666666,19.384615384615387,17.0,-2.384615384615387
1323,BrownH,24,Adm,16.333333333333332,21.256410256410255,21.0,-0.2564102564102555
1324,BrownH,25,Adm,16.333333333333332,21.46153846153846,23.0,1.53846153846154
1325,BrownH,26,Adm,16.666666666666668,22.0,25.0,3.0
1326,BrownH,27,Adm,16.666666666666668,22.205128205128208,27.0,4.794871794871792
1327,BrownH,28,Adm,16.666666666666668,22.410256410256412,27.0,4.589743589743588
1328,BrownH,29,Adm,17.666666666666668,23.615384615384617,27.0,3.3846153846153832
1329,BrownH,30,Adm,17.666666666666668,23.820512820512825,27.0,3.1794871794871753
1330,BrownH,31,Adm,17.666666666666668,24.02564102564103,27.0,2.974358974358971
1331,BrownH,32,Adm,17.666666666666668,24.230769230769234,27.0,2.7692307692307665
1332,BrownH,33,Adm,18.0,24.76923076923077,27.0,2.23076923076923
1333,BrownH,34,Adm,18.333333333333332,25.307692307692307,28.0,2.6923076923076934
1334,BrownH,35,Adm,18.666666666666668,25.846153846153847,28.0,2.1538461538461533
1335,BrownH,36,Adm,18.666666666666668,26.051282051282055,28.0,1.9487179487179453
1336,BrownH,37,Adm,19.0,26.58974358974359,28.0,1.4102564102564088
1337,BrownH,38,Adm,19.0,26.794871794871796,28.0,1.2051282051282044
1338,BrownH,39,Adm,19.0,27.0,28.0,1.0
1339,BrownH,40,Adm,19.0,27.205128205128204,30.0,2.7948717948717956
1340,BrownH,41,Adm,19.0,27.41025641025641,30.0,2.589743589743591
1341,BrownH,42,Adm,19.333333333333332,27.94871794871795,30.0,2.051282051282051
1342,BrownH,43,Adm,19.333333333333332,28.153846153846153,30.0,1.8461538461538467
1343,BrownH,44,Adm,19.666666666666668,28.692307692307693,30.0,1.3076923076923066
1344,BrownH,45,Adm,19.666666666666668,28.897435897435898,31.0,2.102564102564102
1345,BrownH,46,Adm,20.0,29.435897435897438,31.0,1.564102564102562
1346,BrownH,47,Adm,20.333333333333332,29.974358974358974,31.0,1.0256410256410255
1347,BrownH,48,Adm,20.333333333333332,30.17948717948718,31.0,0.8205128205128212
1348,BrownH,49,Adm,20.333333333333332,30.384615384615387,31.0,0.6153846153846132
1349,BrownH,50,Adm,20.333333333333332,30.58974358974359,31.0,0.4102564102564088
1350,BrownH,51,Adm,21.0,31.461538461538463,31.0,-0.46153846153846345
1351,BrownH,52,Adm,21.333333333333332,32.0,31.0,-1.0
1352,BrownH,1,Com,0.6666666666666666,0.8717948717948718,1.0,0.1282051282051282
1353,BrownH,2,Com,0.6666666666666666,1.0769230769230769,1.0,-0.07692307692307687
1354,BrownH,3,Com,0.6666666666666666,1.282051282051282,1.0,-0.28205128205128194
1355,BrownH,4,Com,1.3333333333333333,2.1538461538461537,2.0,-0.15384615384615374
1356,BrownH,5,Com,1.3333333333333333,2.358974358974359,2.0,-0.35897435897435903
1357,BrownH,6,Com,2.0,3.230769230769231,2.0,-1.2307692307692308
1358,BrownH,7,Com,2.6666666666666665,4.102564102564102,3.0,-1.1025641025641022
1359,BrownH,8,Com,3.3333333333333335,4.9743589743589745,3.0,-1.9743589743589745
1360,BrownH,9,Com,3.3333333333333335,5.17948717948718,3.0,-2.1794871794871797
1361,BrownH,10,Com,4.0,6.051282051282051,3.0,-3.051282051282051
1362,BrownH,11,Com,4.666666666666667,6.923076923076923,4.0,-2.9230769230769234
1363,BrownH,12,Com,5.666666666666667,8.128205128205128,4.0,-4.128205128205128
1364,BrownH,13,Com,6.666666666666667,9.333333333333334,6.0,-3.333333333333334
1365,BrownH,14,Com,6.666666666666667,9.538461538461538,6.0,-3.5384615384615383
1366,BrownH,15,Com,6.666666666666667,9.743589743589745,6.0,-3.7435897435897445
1367,BrownH,16,Com,8.333333333333334,11.615384615384617,7.0,-4.615384615384617
1368,BrownH,17,Com,8.666666666666666,12.153846153846153,7.0,-5.153846153846153
1369,BrownH,18,Com,9.0,12.692307692307693,8.0,-4.692307692307693
1370,BrownH,19,Com,10.0,13.897435897435898,10.0,-3.897435897435898
1371,BrownH,20,Com,10.666666666666666,14.76923076923077,10.0,-4.76923076923077
1372,BrownH,21,Com,11.333333333333334,15.641025641025642,11.0,-4.641025641025642
1373,BrownH,22,Com,13.0,17.51282051282051,14.0,-3.512820512820511
1374,BrownH,23,Com,14.666666666666666,19.384615384615387,18.0,-1.3846153846153868
1375,BrownH,24,Com,16.333333333333332,21.256410256410255,21.0,-0.2564102564102555
1376,BrownH,25,Com,16.333333333333332,21.46153846153846,23.0,1.53846153846154
1377,BrownH,26,Com,16.666666666666668,22.0,26.0,4.0
1378,BrownH,27,Com,16.666666666666668,22.205128205128208,27.0,4.794871794871792
1379,BrownH,28,Com,17.333333333333332,23.076923076923077,27.0,3.9230769230769234
1380,BrownH,29,Com,17.666666666666668,23.615384615384617,27.0,3.3846153846153832
1381,BrownH,30,Com,17.666666666666668,23.820512820512825,27.0,3.1794871794871753
1382,BrownH,31,Com,18.0,24.358974358974358,27.0,2.6410256410256423
1383,BrownH,32,Com,18.0,24.564102564102566,27.0,2.4358974358974343
1384,BrownH,33,Com,18.333333333333332,25.102564102564102,28.0,2.897435897435898
1385,BrownH,34,Com,18.666666666666668,25.641025641025642,28.0,2.3589743589743577
1386,BrownH,35,Com,19.0,26.179487179487182,28.0,1.8205128205128176
1387,BrownH,36,Com,19.0,26.384615384615387,28.0,1.6153846153846132
1388,BrownH,37,Com,19.333333333333332,26.923076923076923,28.0,1.0769230769230766
1389,BrownH,38,Com,19.666666666666668,27.461538461538463,28.0,0.5384615384615365
1390,BrownH,39,Com,20.0,28.0,30.0,2.0
1391,BrownH,40,Com,20.0,28.205128205128204,30.0,1.7948717948717956
1392,BrownH,41,Com,20.0,28.41025641025641,30.0,1.5897435897435912
1393,BrownH,42,Com,20.333333333333332,28.94871794871795,30.0,1.051282051282051
1394,BrownH,43,Com,20.333333333333332,29.153846153846153,30.0,0.8461538461538467
1395,BrownH,44,Com,20.333333333333332,29.358974358974358,30.0,0.6410256410256423
1396,BrownH,45,Com,20.666666666666668,29.897435897435898,31.0,1.1025641025641022
1397,BrownH,46,Com,21.0,30.435897435897438,31.0,0.5641025641025621
1398,BrownH,47,Com,21.333333333333332,30.974358974358974,31.0,0.02564102564102555
1399,BrownH,48,Com,21.333333333333332,31.17948717948718,31.0,-0.17948717948717885
1400,BrownH,49,Com,21.333333333333332,31.384615384615387,31.0,-0.3846153846153868
1401,BrownH,50,Com,21.333333333333332,31.58974358974359,31.0,-0.5897435897435912
1402,BrownH,51,Com,22.0,32.46153846153847,31.0,-1.461538461538467
1403,BrownH,52,Com,22.333333333333332,33.0,31.0,-2.0
1404,BrownH,1,Dep,0.0,0.1474358974358974,0.0,-0.1474358974358974
1405,BrownH,2,Dep,0.0,0.2948717948717948,0.0,-0.2948717948717948
1406,BrownH,3,Dep,0.0,0.4423076923076923,0.0,-0.4423076923076923
1407,BrownH,4,Dep,0.0,0.5897435897435896,0.0,-0.5897435897435896
1408,BrownH,5,Dep,0.0,0.7371794871794871,0.0,-0.7371794871794871
1409,BrownH,6,Dep,0.0,0.8846153846153846,0.0,-0.8846153846153846
1410,BrownH,7,Dep,0.0,1.032051282051282,0.0,-1.032051282051282
1411,BrownH,8,Dep,0.0,1.1794871794871793,0.0,-1.1794871794871793
1412,BrownH,9,Dep,0.0,1.3269230769230769,0.0,-1.3269230769230769
1413,BrownH,10,Dep,0.0,1.4743589743589742,0.0,-1.4743589743589742
1414,BrownH,11,Dep,0.0,1.6217948717948718,0.0,-1.6217948717948718
1415,BrownH,12,Dep,0.0,1.7692307692307692,0.0,-1.7692307692307692
1416,BrownH,13,Dep,0.3333333333333333,2.25,0.0,-2.25
1417,BrownH,14,Dep,0.3333333333333333,2.3974358974358974,0.0,-2.3974358974358974
1418,BrownH,15,Dep,0.3333333333333333,2.5448717948717947,0.0,-2.5448717948717947
1419,BrownH,16,Dep,0.3333333333333333,2.692307692307692,0.0,-2.692307692307692
1420,BrownH,17,Dep,0.3333333333333333,2.8397435897435894,0.0,-2.8397435897435894
1421,BrownH,18,Dep,0.3333333333333333,2.9871794871794872,0.0,-2.9871794871794872
1422,BrownH,19,Dep,0.6666666666666666,3.4679487179487176,0.0,-3.4679487179487176
1423,BrownH,20,Dep,1.0,3.9487179487179485,1.0,-2.9487179487179485
1424,BrownH,21,Dep,1.3333333333333333,4.42948717948718,1.0,-3.4294871794871797
1425,BrownH,22,Dep,2.0,5.243589743589744,1.0,-4.243589743589744
1426,BrownH,23,Dep,2.6666666666666665,6.057692307692307,2.0,-4.057692307692307
1427,BrownH,24,Dep,2.6666666666666665,6.205128205128204,4.0,-2.2051282051282044
